UF,CIDADE,CEP INICIAL,CEP FINAL,VALOR,PRAZO
MG,SANTARITADEMINASMG,35326000,35327999,"638,26",14
MG,SANTAROSADASERRAMG,38805000,38809999,"638,26",14
MG,SANTOANTONIODOGRAMAMG,35388000,35389999,"638,26",6
MG,SANTOANTONIODOITAMBEMG,39160000,39164999,"638,26",14
MG,SANTOHIPOLITOMG,39210000,39214999,"638,26",14
MG,SAODOMINGOSDASDORESMG,35335000,35337999,"638,26",14
MG,SAOFELIXDEMINASMG,35275000,35276999,"638,26",14
MG,SAOFRANCISCODOGLORIAMG,36810000,36814999,"638,26",16
MG,SAOGERALDODAPIEDADEMG,39723000,39724999,"638,26",14
MG,SAOGONCALODOABAETEMG,38790000,38793999,"638,26",14
MG,SAOGONCALODORIOPRETOMG,39185000,39187999,"638,26",14
MG,SAOGOTARDOMG,38800000,38804999,"638,26",4
MG,SAOJOAODOMANHUACUMG,36918000,36919999,"638,26",6
MG,SAOJOAODOORIENTEMG,35146000,35147999,"638,26",14
MG,SAOJOAOEVANGELISTAMG,39704000,39706999,"638,26",14
MG,SAOJOSEDASAFIRAMG,39785000,39789999,"638,26",14
MG,SAOJOSEDOJACURIMG,39707000,39707999,"638,26",14
MG,SAOJOSEDOMANTIMENTOMG,36990000,36999999,"638,26",14
MG,SAOPEDRODOSFERROSMG,35360000,35363999,"638,26",14
MG,SAOPEDRODOSUACUIMG,39784000,39784999,"638,26",14
MG,SAOSEBASTIAODOANTAMG,35334000,35334999,"638,26",14
MG,SAOSEBASTIAODOMARANHAOMG,39795000,39799999,"638,26",14
MG,SARDOAMG,39728000,39729999,"670,89",14
MG,SENADORMODESTINOGONCALVESMG,39190000,39199999,"638,26",14
MG,SENHORADOPORTOMG,39745000,39749999,"638,26",14
MG,SERICITAMG,35368000,35369999,"670,89",6
MG,SERRAAZULDEMINASMG,39165000,39169999,"638,26",14
MG,SERRADASAUDADEMG,35617000,35619999,"638,26",14
MG,SERROMG,39150000,39159999,"670,89",14
MG,SIMONESIAMG,36930000,36939999,"670,89",6
MG,SOBRALIAMG,35144000,35145999,"670,89",14
MG,TAPARUBAMG,36953000,36954999,"670,89",14
MG,TAPIRAIMG,38980000,38989999,"670,89",14
MG,TARUMIRIMMG,35140000,35143999,"670,89",8
MG,TIROSMG,38880000,38899999,"670,89",14
MG,TOMBOSMG,36844000,36846999,"638,26",15
MG,TRESMARIASMG,39205000,39209999,"638,26",14
MG,TUMIRITINGAMG,35125000,35129999,"670,89",14
MG,UBAPORANGAMG,35338000,35339999,"670,89",8
MG,UNAIMG,38610000,38624999,"638,26",4
MG,URUCANIAMG,35380000,35381999,"670,89",16
MG,VARGEMALEGREMG,35199000,35199999,"638,26",14
MG,VARJAODEMINASMG,38794000,38799999,"638,26",14
MG,VARZEADAPALMAMG,39260000,39269999,"638,26",6
MG,VAZANTEMG,38780000,38784999,"638,26",6
MG,VERMELHONOVOMG,35359000,35359999,"638,26",14
MG,VIRGINOPOLISMG,39730000,39734999,"670,89",14
MG,VIRGOLANDIAMG,39715000,39717999,"670,89",14
MG,AGUASFORMOSASMG,39880000,39884999,"689,36",14
MG,AIMORESMG,35200000,35219999,"721,99",14
MG,ANGELANDIAMG,39685000,39687999,"721,99",14
MG,ARACUAIMG,39600000,39609999,"721,99",14
MG,ARICANDUVAMG,39678000,39679999,"721,99",14
MG,ATALEIAMG,39850000,39854999,"721,99",14
MG,BERILOMG,39640000,39641999,"721,99",14
MG,BOCAIUVAMG,39390000,39396999,"721,99",15
MG,BONFINOPOLISDEMINASMG,38650000,38653999,"689,36",14
MG,BONITODEMINASMG,39490000,39491999,"689,36",15
MG,BOTUMIRIMMG,39595000,39597999,"721,99",15
MG,BRASILANDIADEMINASMG,38779000,38779999,"689,36",14
MG,BRASILIADEMINASMG,39330000,39334999,"689,36",18
MG,CAMPOAZULMG,39338000,39339999,"689,36",19
MG,CAPELINHAMG,39680000,39684999,"721,99",14
MG,CAPITAOENEASMG,39445000,39449999,"689,36",16
MG,CARAIMG,39810000,39813999,"721,99",14
MG,CARATINGAMG,35300000,35322999,"689,36",5
MG,CARBONITAMG,39665000,39669999,"721,99",14
MG,CARLOSCHAGASMG,39864000,39867999,"689,36",14
MG,CATUJIMG,39816000,39816999,"721,99",14
MG,CENTRALDEMINASMG,35260000,35264999,"689,36",14
MG,CHAPADADONORTEMG,39648000,39649999,"689,36",14
MG,CLARAVALMG,37997000,37999999,"721,99",14
MG,CLARODOSPOCOESMG,39380000,39386999,"689,36",16
MG,COMENDADORGOMESMG,38250000,38259999,"689,36",14
MG,CONEGOMARINHOMG,39489000,39489999,"689,36",19
MG,CORACAODEJESUSMG,39340000,39349999,"689,36",18
MG,CORONELMURTAMG,39635000,39639999,"689,36",14
MG,CRISOLITAMG,39885000,39889999,"721,99",14
MG,CRISTALIAMG,39598000,39599999,"721,99",19
MG,CUPARAQUEMG,35246000,35247999,"721,99",14
MG,DOMBOSCOMG,38654000,38657999,"689,36",14
MG,DOURADOQUARAMG,38530000,38539999,"721,99",14
MG,ENGENHEIRONAVARROMG,39417000,39419999,"689,36",18
MG,FRANCISCOBADAROMG,39644000,39644999,"689,36",14
MG,FRANCISCODUMONTMG,39387000,39389999,"689,36",19
MG,FRANCISCOPOLISMG,39695000,39699999,"721,99",14
MG,FRANCISCOSAMG,39580000,39589999,"689,36",18
MG,FREIGASPARMG,39840000,39847999,"689,36",14
MG,FRUTADELEITEMG,39558000,39559999,"689,36",15
MG,GLAUCILANDIAMG,39592000,39593999,"721,99",5
MG,GOIABEIRAMG,35248000,35248999,"721,99",14
MG,GRAOMOGOLMG,39570000,39572999,"689,36",19
MG,GUARACIAMAMG,39397000,39397999,"721,99",18
MG,GUARDAMORMG,38570000,38599999,"689,36",14
MG,IBIRACATUMG,39455000,39457999,"721,99",19
MG,ICARAIDEMINASMG,39318000,39319999,"689,36",15
MG,INHAPIMMG,35330000,35333999,"689,36",8
MG,ITABIRINHAMG,35280000,35289999,"721,99",14
MG,ITACAMBIRAMG,39594000,39594999,"721,99",18
MG,ITAIPEMG,39815000,39815999,"721,99",14
MG,ITAMBACURIMG,39830000,39834999,"721,99",14
MG,ITUETAMG,35220000,35224999,"721,99",14
MG,JAIBAMG,39508000,39509999,"721,99",18
MG,JANAUBAMG,39440000,39444999,"721,99",15
MG,JANUARIAMG,39480000,39488999,"721,99",16
MG,JAPONVARMG,39335000,39335999,"721,99",16
MG,JENIPAPODEMINASMG,39645000,39647999,"689,36",14
MG,JOSEGONCALVESDEMINASMG,39642000,39643999,"689,36",14
MG,JOSENOPOLISMG,39575000,39579999,"721,99",15
MG,JURAMENTOMG,39590000,39591999,"721,99",18
MG,LADAINHAMG,39825000,39826999,"689,36",14
MG,LAGOAGRANDEMG,38755000,38759999,"689,36",14
MG,LEMEDOPRADOMG,39655000,39659999,"689,36",14
MG,LONTRAMG,39437000,39439999,"721,99",16
MG,LUISLANDIAMG,39336000,39337999,"721,99",18
MG,MALACACHETAMG,39690000,39694999,"721,99",14
MG,MANTENAMG,35290000,35297999,"721,99",14
MG,MINASNOVASMG,39650000,39654999,"689,36",14
MG,MIRABELAMG,39420000,39424999,"721,99",18
MG,MONTEFORMOSOMG,39893000,39894999,"689,36",14
MG,NATALANDIAMG,38658000,38659999,"721,99",14
MG,NOVABELEMMG,35298000,35299999,"689,36",14
MG,NOVAMODICAMG,35113000,35113999,"689,36",14
MG,NOVAPORTEIRINHAMG,39525000,39525999,"689,36",15
MG,NOVOCRUZEIROMG,39820000,39824999,"689,36",14
MG,NOVOORIENTEDEMINASMG,39817000,39817999,"689,36",14
MG,NOVORIZONTEMG,39568000,39568999,"721,99",15
MG,OLHOSDAGUAMG,39398000,39399999,"689,36",14
MG,OUROVERDEDEMINASMG,39855000,39859999,"689,36",14
MG,PADRECARVALHOMG,39573000,39574999,"689,36",15
MG,PADREPARAISOMG,39818000,39819999,"689,36",14
MG,PAIPEDROMG,39517000,39517999,"689,36",15
MG,PATISMG,39425000,39429999,"721,99",19
MG,PAVAOMG,39814000,39814999,"721,99",14
MG,PEDRASDEMARIADACRUZMG,39492000,39494999,"689,36",16
MG,PESCADORMG,35114000,35114999,"721,99",14
MG,PINTOPOLISMG,39317000,39317999,"721,99",15
MG,PONTOCHIQUEMG,39328000,39329999,"689,36",14
MG,PONTODOSVOLANTESMG,39615000,39619999,"689,36",14
MG,PORTEIRINHAMG,39520000,39524999,"721,99",18
MG,POTEMG,39827000,39829999,"721,99",14
MG,RESPLENDORMG,35230000,35239999,"721,99",14
MG,RIACHINHOMG,38640000,38649999,"721,99",14
MG,RIACHODOSMACHADOSMG,39529000,39529999,"689,36",15
MG,SALINASMG,39560000,39562999,"721,99",16
MG,SANTAFEDEMINASMG,39295000,39299999,"689,36",14
MG,SANTARITADOITUETOMG,35225000,35229999,"689,36",14
MG,SAOFRANCISCOMG,39300000,39313999,"689,36",17
MG,SAOGERALDODOBAIXIOMG,35258000,35259999,"689,36",14
MG,SAOJOAODALAGOAMG,39355000,39359999,"689,36",18
MG,SAOJOAODAPONTEMG,39430000,39436999,"689,36",15
MG,SAOJOAODOMANTENINHAMG,35277000,35279999,"689,36",14
MG,SAOJOAODOPACUIMG,39365000,39369999,"689,36",18
MG,SAOJOSEDODIVINOMG,39848000,39849999,"689,36",14
MG,SAOROMAOMG,39290000,39294999,"689,36",15
MG,SERRANOPOLISDEMINASMG,39518000,39519999,"689,36",15
MG,SETUBINHAMG,39688000,39689999,"721,99",14
MG,TEOFILOOTONIMG,39800000,39809999,"689,36",5
MG,TURMALINAMG,39660000,39662999,"721,99",14
MG,UBAIMG,39320000,39327999,"721,99",15
MG,URUCUIAMG,39315000,39316999,"721,99",14
MG,VARZELANDIAMG,39450000,39454999,"721,99",15
MG,VERDELANDIAMG,39458000,39459999,"721,99",18
MG,VEREDINHAMG,39663000,39664999,"721,99",14
MG,VIRGEMDALAPAMG,39630000,39634999,"689,36",14
MG,AGUASVERMELHASMG,39990000,39994999,"695,32",14
MG,ALMENARAMG,39900000,39911999,"727,95",14
MG,ARINOSMG,38680000,38689999,"727,95",14
MG,BANDEIRAMG,39917000,39919999,"727,95",14
MG,BERIZALMG,39555000,39557999,"727,95",15
MG,BERTOPOLISMG,39875000,39877999,"727,95",14
MG,BURITISMG,38660000,38679999,"727,95",14
MG,CABECEIRAGRANDEMG,38625000,38629999,"695,32",14
MG,CACHOEIRADEPAJEUMG,39980000,39989999,"695,32",14
MG,CACHOEIRADOURADAMG,38370000,38379999,"695,32",14
MG,CATUTIMG,39526000,39526999,"727,95",19
MG,CHAPADAGAUCHAMG,39314000,39314999,"695,32",15
MG,COMERCINHOMG,39628000,39629999,"727,95",14
MG,CURRALDEDENTROMG,39569000,39569999,"695,32",15
MG,DIVISAALEGREMG,39995000,39997999,"695,32",14
MG,DIVISOPOLISMG,39912000,39914999,"727,95",14
MG,ESPINOSAMG,39510000,39515999,"727,95",18
MG,FELISBURGOMG,39895000,39899999,"727,95",14
MG,FRONTEIRADOSVALESMG,39870000,39872999,"695,32",14
MG,GAMELEIRASMG,39505000,39507999,"727,95",15
MG,HONOROPOLISMG,38272000,38272999,"727,95",14
MG,INDAIABIRAMG,39536000,39537999,"727,95",19
MG,IPIACUMG,38350000,38359999,"727,95",14
MG,ITACARAMBIMG,39470000,39474999,"727,95",18
MG,ITAOBIMMG,39625000,39627999,"727,95",14
MG,ITINGAMG,39610000,39614999,"727,95",14
MG,JACINTOMG,39930000,39934999,"727,95",14
MG,JEQUITINHONHAMG,39960000,39969999,"727,95",14
MG,JOAIMAMG,39890000,39892999,"727,95",14
MG,JORDANIAMG,39920000,39924999,"727,95",14
MG,JUVENILIAMG,39467000,39469999,"727,95",15
MG,MACHACALISMG,39873000,39873999,"727,95",14
MG,MAMONASMG,39516000,39516999,"727,95",18
MG,MANGAMG,39460000,39464999,"727,95",16
MG,MATIASCARDOSOMG,39478000,39479999,"695,32",16
MG,MATOVERDEMG,39527000,39528999,"695,32",18
MG,MEDINAMG,39620000,39624999,"727,95",14
MG,MIRAVANIAMG,39465000,39466999,"727,95",15
MG,MONTALVANIAMG,39495000,39499999,"727,95",15
MG,MONTEAZULMG,39500000,39504999,"695,32",18
MG,MONTEZUMAMG,39547000,39549999,"727,95",15
MG,NANUQUEMG,39860000,39863999,"727,95",14
MG,NINHEIRAMG,39553000,39554999,"727,95",15
MG,PALMOPOLISMG,39945000,39949999,"727,95",14
MG,PEDRAAZULMG,39970000,39979999,"695,32",14
MG,RIODOPRADOMG,39940000,39944999,"695,32",14
MG,RIOPARDODEMINASMG,39530000,39534999,"695,32",18
MG,RUBELITAMG,39565000,39567999,"727,95",15
MG,RUBIMMG,39950000,39959999,"727,95",14
MG,SANTACRUZDESALINASMG,39563000,39564999,"695,32",15
MG,SANTAHELENADEMINASMG,39874000,39874999,"695,32",14
MG,SANTOANTONIODOJACINTOMG,39935000,39939999,"695,32",14
MG,SANTOANTONIODORETIROMG,39538000,39539999,"695,32",15
MG,SAOFRANCISCODESALESMG,38260000,38269999,"695,32",14
MG,SAOJOAODASMISSOESMG,39475000,39477999,"695,32",15
MG,SAOJOAODOPARAISOMG,39540000,39546999,"695,32",18
MG,SERRADOSAIMORESMG,39868000,39869999,"695,32",14
MG,TAIOBEIRASMG,39550000,39552999,"727,95",16
MG,UMBURATIBAMG,39878000,39879999,"727,95",14
MG,UNIAODEMINASMG,38288000,38289999,"695,32",14
MG,URUANADEMINASMG,38630000,38639999,"695,32",14
MG,VARGEMGRANDEDORIOPARDOMG,39535000,39535999,"695,32",15
MG,FORMOSOMG,38690000,38699999,"788,17",14
MG,MATAVERDEMG,39915000,39916999,"755,54",14
MG,SALTODADIVISAMG,39925000,39927999,"755,54",14
MG,SANTAMARIADOSALTOMG,39928000,39929999,"755,54",14
MS,TRESLAGOASMS,79600000,79669999,"406,48",4
MS,APARECIDADOTABOADOMS,79570000,79579999,"446,98",4
MS,BRASILANDIAMS,79670000,79679999,"446,98",7
MS,CASSILANDIAMS,79540000,79549999,"446,98",4
MS,INOCENCIAMS,79580000,79589999,"446,98",5
MS,PARANAIBAMS,79500000,79529999,"446,98",4
MS,AGUACLARAMS,79680000,79689999,"548,28",9
MS,ANASTACIOMS,79210000,79214999,"567,64",7
MS,AQUIDAUANAMS,79200000,79209999,"567,64",7
MS,BANDEIRANTESMS,79430000,79439999,"567,64",7
MS,CAMAPUAMS,79420000,79427999,"567,64",7
MS,CAMPOGRANDEMS,79000000,79127999,"548,28",8
MS,CHAPADAODOSULMS,79560000,79569999,"548,28",5
MS,CORGUINHOMS,79460000,79469999,"567,64",10
MS,COSTARICAMS,79550000,79555999,"548,28",6
MS,DOISIRMAOSDOBURITIMS,79215000,79219999,"548,28",7
MS,DOURADINAMS,79880000,79889999,"567,64",8
MS,JARAGUARIMS,79440000,79449999,"567,64",9
MS,MARACAJUMS,79150000,79169999,"567,64",7
MS,NIOAQUEMS,79220000,79229999,"567,64",10
MS,NOVAALVORADADOSULMS,79140000,79149999,"548,28",8
MS,PARAISODASAGUASMS,79556000,79559999,"548,28",8
MS,RIBASDORIOPARDOMS,79180000,79189999,"548,28",7
MS,RIOBRILHANTEMS,79130000,79139999,"548,28",7
MS,RIONEGROMS,79470000,79479999,"548,28",8
MS,ROCHEDOMS,79450000,79459999,"567,64",10
MS,SAOGABRIELDOOESTEMS,79490000,79499999,"548,28",7
MS,SELVIRIAMS,79590000,79599999,"548,28",4
MS,SIDROLANDIAMS,79170000,79179999,"567,64",8
MS,TERENOSMS,79190000,79199999,"567,64",7
MS,ALCINOPOLISMS,79530000,79539999,"623,84",9
MS,AMAMBAIMS,79990000,79994999,"623,84",10
MS,ANAURILANDIAMS,79770000,79779999,"623,84",10
MS,ANGELICAMS,79785000,79789999,"623,84",11
MS,ANTONIOJOAOMS,79910000,79919999,"604,49",12
MS,ARALMOREIRAMS,79930000,79934999,"604,49",8
MS,BATAGUASSUMS,79780000,79784999,"623,84",10
MS,BATAYPORAMS,79760000,79764999,"623,84",12
MS,BELAVISTAMS,79260000,79269999,"604,49",8
MS,BODOQUENAMS,79390000,79399999,"623,84",10
MS,BONITOMS,79290000,79299999,"623,84",9
MS,CAARAPOMS,79940000,79949999,"623,84",8
MS,CARACOLMS,79270000,79279999,"623,84",12
MS,CORONELSAPUCAIAMS,79995000,79999999,"604,49",10
MS,COXIMMS,79400000,79409999,"623,84",7
MS,DEODAPOLISMS,79790000,79799999,"623,84",8
MS,DOURADOSMS,79800000,79879999,"623,84",8
MS,FATIMADOSULMS,79700000,79709999,"604,49",9
MS,FIGUEIRAOMS,79428000,79429999,"623,84",10
MS,GLORIADEDOURADOSMS,79730000,79739999,"604,49",9
MS,GUIALOPESDALAGUNAMS,79230000,79239999,"604,49",9
MS,ITAPORAMS,79890000,79899999,"623,84",10
MS,ITAQUIRAIMS,79965000,79969999,"623,84",9
MS,IVINHEMAMS,79740000,79744999,"623,84",9
MS,JARDIMMS,79240000,79259999,"623,84",9
MS,JATEIMS,79720000,79729999,"623,84",10
MS,JUTIMS,79955000,79959999,"623,84",9
MS,LAGUNACARAPAMS,79920000,79924999,"604,49",12
MS,MIRANDAMS,79380000,79389999,"623,84",8
MS,NAVIRAIMS,79950000,79954999,"623,84",8
MS,NOVAANDRADINAMS,79750000,79759999,"604,49",8
MS,NOVOHORIZONTEDOSULMS,79745000,79749999,"604,49",10
MS,PEDROGOMESMS,79410000,79414999,"604,49",8
MS,PONTAPORAMS,79900000,79909999,"604,49",8
MS,RIOVERDEDEMATOGROSSOMS,79480000,79489999,"604,49",7
MS,SONORAMS,79415000,79419999,"623,84",9
MS,TAQUARUSSUMS,79765000,79769999,"623,84",12
MS,VICENTINAMS,79710000,79719999,"623,84",9
MS,CORUMBAMS,79300000,79369999,"672,19",9
MS,ELDORADOMS,79970000,79974999,"672,19",8
MS,IGUATEMIMS,79960000,79964999,"672,19",8
MS,JAPORAMS,79985000,79989999,"672,19",10
MS,LADARIOMS,79370000,79379999,"672,19",8
MS,MUNDONOVOMS,79980000,79984999,"652,84",9
MS,PARANHOSMS,79925000,79929999,"672,19",12
MS,PORTOMURTINHOMS,79280000,79289999,"652,84",10
MS,SANTARITADOPARDOMS,79690000,79699999,"652,84",12
MS,SETEQUEDASMS,79935000,79939999,"652,84",11
MS,TACURUMS,79975000,79979999,"672,19",12
MT,ACORIZALMT,78480000,78489999,"677,83",13
MT,CHAPADADOSGUIMARAESMT,78195000,78199999,"658,48",11
MT,CUIABAMT,78000000,78109999,"677,83",9
MT,JANGADAMT,78490000,78499999,"677,83",12
MT,NOSSASENHORADOLIVRAMENMT,78170000,78174999,"658,48",11
MT,RONDONOPOLISMT,78700000,78759999,"677,83",9
MT,SANTOANTONIODOLEVERGERMT,78180000,78189999,"658,48",11
MT,VARZEAGRANDEMT,78110000,78164999,"658,48",7
MT,ALTOPARAGUAIMT,78410000,78414999,"715,46",12
MT,ARENAPOLISMT,78420000,78424999,"734,82",12
MT,BARAODEMELGACOMT,78190000,78194999,"715,46",13
MT,BARRADOBUGRESMT,78390000,78397999,"715,46",10
MT,CACERESMT,78200000,78236999,"734,82",7
MT,CAMPOVERDEMT,78840000,78849999,"715,46",7
MT,CURVELANDIAMT,78237000,78239999,"734,82",14
MT,DENISEMT,78380000,78389999,"734,82",13
MT,DIAMANTINOMT,78400000,78409999,"734,82",8
MT,DOMAQUINOMT,78830000,78834999,"715,46",13
MT,JACIARAMT,78820000,78829999,"734,82",9
MT,JUSCIMEIRAMT,78810000,78819999,"734,82",13
MT,NOBRESMT,78460000,78469999,"734,82",10
MT,NORTELANDIAMT,78430000,78434999,"734,82",12
MT,NOVABRASILANDIAMT,78860000,78869999,"715,46",13
MT,NOVAMARILANDIAMT,78415000,78419999,"715,46",13
MT,NOVAMUTUMMT,78450000,78452999,"715,46",14
MT,NOVAOLIMPIAMT,78370000,78379999,"715,46",10
MT,PEDRAPRETAMT,78795000,78799999,"715,46",11
MT,PLANALTODASERRAMT,78855000,78859999,"715,46",13
MT,POCONEMT,78175000,78179999,"734,82",13
MT,PORTOESTRELAMT,78398000,78399999,"715,46",22
MT,POXOREUMT,78800000,78809999,"734,82",12
MT,PRIMAVERADOLESTEMT,78850000,78854999,"715,46",8
MT,ROSARIOOESTEMT,78470000,78479999,"715,46",10
MT,SANTOAFONSOMT,78425000,78429999,"715,46",14
MT,SAOJOSEDOPOVOMT,78773000,78774999,"715,46",22
MT,SAOPEDRODACIPAMT,78835000,78839999,"715,46",11
MT,TANGARADASERRAMT,78300000,78306999,"715,46",7
MT,ALTOARAGUAIAMT,78780000,78784999,"765,75",7
MT,ALTOGARCASMT,78770000,78772999,"765,75",8
MT,ALTOTAQUARIMT,78785000,78789999,"765,75",8
MT,ARAGUAINHAMT,78615000,78619999,"785,10",14
MT,ARAPUTANGAMT,78260000,78264999,"785,10",10
MT,CAMPONOVODOPARECISMT,78360000,78364999,"765,75",7
MT,FIGUEIROPOLISDOESTEMT,78290000,78292999,"765,75",14
MT,GENERALCARNEIROMT,78620000,78624999,"765,75",14
MT,GLORIADOESTEMT,78293000,78294999,"765,75",14
MT,GUIRATINGAMT,78760000,78769999,"785,10",11
MT,INDIAVAIMT,78295000,78299999,"785,10",14
MT,IPIRANGADONORTEMT,78578000,78578999,"765,75",14
MT,ITANHANGAMT,78579000,78579999,"785,10",11
MT,ITIQUIRAMT,78790000,78794999,"785,10",11
MT,JAURUMT,78255000,78259999,"785,10",14
MT,LAMBARIDOESTEMT,78278000,78279999,"765,75",12
MT,LUCASDORIOVERDEMT,78455000,78459999,"765,75",8
MT,MIRASSOLDOESTEMT,78280000,78284999,"765,75",8
MT,NOVAMARINGAMT,78445000,78449999,"765,75",9
MT,NOVAUBIRATAMT,78888000,78889999,"765,75",12
MT,NOVOSAOJOAQUIMMT,78625000,78627999,"765,75",12
MT,PARANATINGAMT,78870000,78874999,"785,10",11
MT,PONTEBRANCAMT,78610000,78612999,"765,75",14
MT,PONTESELACERDAMT,78250000,78252999,"765,75",7
MT,PORTOESPERIDIAOMT,78240000,78242999,"765,75",14
MT,RESERVADOCABACALMT,78265000,78269999,"765,75",22
MT,RIBEIRAOZINHOMT,78613000,78614999,"785,10",14
MT,RIOBRANCOMT,78275000,78277999,"765,75",13
MT,SALTODOCEUMT,78270000,78274999,"765,75",14
MT,SANTARITADOTRIVELATOMT,78453000,78454999,"765,75",11
MT,SANTOANTONIODOLESTEMT,78628000,78629999,"765,75",22
MT,SAOJOSEDORIOCLAROMT,78435000,78444999,"765,75",8
MT,SAOJOSEDOSQUATROMARCOSMT,78285000,78289999,"765,75",10
MT,SAPEZALMT,78365000,78369999,"785,10",7
MT,SINOPMT,78550000,78559999,"785,10",8
MT,SORRISOMT,78890000,78899999,"785,10",8
MT,TAPURAHMT,78573000,78574999,"785,10",11
MT,TESOUROMT,78775000,78779999,"785,10",36
MT,VALEDESAODOMINGOSMT,78253000,78253999,"765,75",22
MT,VERAMT,78880000,78884999,"785,10",10
MT,ARAGUAIANAMT,78685000,78689999,"846,03",14
MT,BARRADOGARCASMT,78600000,78609999,"826,68",7
MT,BRASNORTEMT,78350000,78359999,"846,03",8
MT,CAMPINAPOLISMT,78630000,78634999,"846,03",12
MT,CAMPOSDEJULIOMT,78307000,78309999,"826,68",11
MT,CANARANAMT,78640000,78642999,"846,03",8
MT,CLAUDIAMT,78540000,78542999,"846,03",11
MT,COLIDERMT,78500000,78504999,"846,03",8
MT,COMODOROMT,78310000,78319999,"846,03",8
MT,CONQUISTADOESTEMT,78254000,78254999,"826,68",14
MT,FELIZNATALMT,78885000,78886999,"826,68",10
MT,GAUCHADONORTEMT,78875000,78879999,"826,68",11
MT,ITAUBAMT,78510000,78514999,"846,03",12
MT,JUARAMT,78575000,78577999,"846,03",8
MT,MARCELANDIAMT,78535000,78539999,"846,03",11
MT,MATUPAMT,78525000,78527999,"846,03",10
MT,NOVACANAADONORTEMT,78515000,78519999,"826,68",12
MT,NOVAGUARITAMT,78508000,78509999,"826,68",11
MT,NOVALACERDAMT,78243000,78244999,"826,68",14
MT,NOVASANTAHELENAMT,78548000,78549999,"826,68",14
MT,NOVAXAVANTINAMT,78690000,78694999,"826,68",8
MT,NOVOHORIZONTEDONORTEMT,78570000,78572999,"826,68",11
MT,PEIXOTODEAZEVEDOMT,78530000,78534999,"826,68",9
MT,PONTALDOARAGUAIAMT,78698000,78699999,"826,68",9
MT,PORTODOSGAUCHOSMT,78560000,78562999,"826,68",11
MT,SANTACARMEMMT,78545000,78547999,"826,68",10
MT,TABAPORAMT,78563000,78564999,"846,03",12
MT,TERRANOVADONORTEMT,78505000,78507999,"826,68",13
MT,TORIXOREUMT,78695000,78697999,"846,03",12
MT,UNIAODOSULMT,78543000,78544999,"826,68",12
MT,VILABELADASANTISSIMATRINDADEMT,78245000,78249999,"826,68",14
MT,AGUABOAMT,78635000,78637999,"889,53",7
MT,ALTAFLORESTAMT,78580000,78586999,"889,53",8
MT,BOMJESUSDOARAGUAIAMT,78678000,78679999,"889,53",12
MT,CARLINDAMT,78587000,78589999,"908,89",13
MT,CASTANHEIRAMT,78345000,78349999,"908,89",13
MT,COCALINHOMT,78680000,78684999,"908,89",20
MT,GUARANTADONORTEMT,78520000,78524999,"889,53",9
MT,JUINAMT,78320000,78324999,"908,89",7
MT,JURUENAMT,78340000,78344999,"908,89",14
MT,NOVANAZAREMT,78638000,78639999,"889,53",22
MT,NOVOMUNDOMT,78528000,78529999,"889,53",12
MT,PARANAITAMT,78590000,78592999,"908,89",11
MT,QUERENCIAMT,78643000,78644999,"908,89",8
MT,RIBEIRAOCASCALHEIRAMT,78675000,78677999,"889,53",9
MT,SERRANOVADOURADAMT,78668000,78669999,"889,53",14
MT,ALTOBOAVISTAMT,78665000,78667999,"947,14",11
MT,APIACASMT,78595000,78599999,"966,50",11
MT,CANABRAVADONORTEMT,78658000,78659999,"947,14",13
MT,COLNIZAMT,78335000,78337999,"966,50",12
MT,COTRIGUACUMT,78330000,78334999,"966,50",14
MT,LUCIARAMT,78660000,78662999,"966,50",18
MT,NOVABANDEIRANTESMT,78565000,78569999,"947,14",10
MT,NOVAMONTEVERDEMT,78593000,78594999,"947,14",10
MT,NOVOSANTOANTONIOMT,78674000,78674999,"947,14",22
MT,PORTOALEGREDONORTEMT,78655000,78657999,"947,14",10
MT,RONDOLANDIAMT,78338000,78339999,"966,50",11
MT,SANTACRUZDOXINGUMT,78664000,78664999,"947,14",14
MT,SAOFELIXDOARAGUAIAMT,78670000,78673999,"947,14",12
MT,SAOJOSEDOXINGUMT,78663000,78663999,"947,14",14
MT,CONFRESAMT,78652000,78654999,"1.033,02",9
MT,SANTATEREZINHAMT,78650000,78651999,"1.013,66",14
MT,VILARICAMT,78645000,78649999,"1.013,66",9
MT,ARIPUANAMT,78325000,78329999,"1.244,40",12
PR,AGUDOSDOSULPR,83850000,83859999,"281,54",2
PR,ALMIRANTETAMANDAREPR,83500000,83534999,"281,54",2
PR,ANTONINAPR,83370000,83389999,"281,54",2
PR,ARAUCARIAPR,83700000,83729999,"281,54",2
PR,BALSANOVAPR,83650000,83699999,"281,54",2
PR,BOCAIUVADOSULPR,83450000,83479999,"281,54",3
PR,CAMPINAGRANDEDOSULPR,83430000,83449999,"281,54",2
PR,CAMPOLARGOPR,83600000,83649999,"281,54",2
PR,CAMPOMAGROPR,83535000,83539999,"281,54",2
PR,CERROAZULPR,83570000,83589999,"281,54",2
PR,COLOMBOPR,83400000,83419999,"0,00",2
PR,CONTENDAPR,83730000,83749999,"281,54",2
PR,CURITIBAPR,80000000,82999999,"0,00",2
PR,FAZENDARIOGRANDEPR,83820000,83839999,"281,54",2
PR,ITAPERUCUPR,83560000,83569999,"281,54",2
